PipeFittingID;Standard;MaterialID;PipeFittingname;Model;Type;D1;D2;Series;THK1;THK2;PN;DN;THK;Weight
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;168.3;139.7;Reihe 4;7.1;6.3;;;;3.62
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;168.3;139.7;Reihe 5;11;10;;;;5.45
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;168.3;139.7;Reihe 6;14.2;12.5;;;;6.9
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;168.3;139.7;Reihe 7;17.5;16;;;;8.28
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;168.3;139.7;Reihe 8;22.2;20;;;;10.2
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;168.3;76.1;Reihe 1;;;;;;
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;168.3;76.1;Reihe 2;4.5;2.9;;;;2.05
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;168.3;76.1;Reihe 3;5.6;3.6;;;;2.37
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;168.3;76.1;Reihe 4;7.1;5.6;;;;2.97
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;168.3;76.1;Reihe 5;11;7.1;;;;4.44
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;168.3;76.1;Reihe 6;14.2;8;;;;5.6
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;168.3;76.1;Reihe 7;17.5;10;;;;6.65
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;168.3;76.1;Reihe 8;22.2;14.2;;;;8.06
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;168.3;88.9;Reihe 1;;;;;;
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;168.3;88.9;Reihe 2;4.5;3.2;;;;2.09
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;168.3;88.9;Reihe 3;5.6;4;;;;2.47
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;168.3;88.9;Reihe 4;7.1;5.6;;;;3.09
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;168.3;88.9;Reihe 5;11;8;;;;4.64
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;168.3;88.9;Reihe 6;14.2;8.8;;;;5.8
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;168.3;88.9;Reihe 7;17.5;11;;;;6.97
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;168.3;88.9;Reihe 8;22.2;16;;;;8.47
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;114.3;Reihe 1;;;;;;
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;114.3;Reihe 2;6.3;3.6;;;;4
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;114.3;Reihe 3;7.1;4.5;;;;4.5
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;114.3;Reihe 4;8;6.3;;;;5.03
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;114.3;Reihe 5;12.5;8.8;;;;7.64
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;114.3;Reihe 6;16;11;;;;9.55
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;114.3;Reihe 7;17.5;14.2;;;;10.3
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;114.3;Reihe 8;22.2;17.5;;;;12.7
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;139.7;Reihe 1;;;;;;
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;139.7;Reihe 2;6.3;4;;;;4.22
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;139.7;Reihe 3;7.1;5;;;;4.74
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;139.7;Reihe 4;8;6.3;;;;5.31
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;139.7;Reihe 5;12.5;10;;;;8.08
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;139.7;Reihe 6;16;12.5;;;;10.1
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;139.7;Reihe 7;17.5;16;;;;11
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;139.7;Reihe 8;22.2;20;;;;13.5
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;168.3;Reihe 1;4.5;4;;;;3.23
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;168.3;Reihe 2;6.3;4.5;;;;4.48
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;168.3;Reihe 3;7.1;5.6;;;;5.03
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;168.3;Reihe 4;8;7.1;;;;5.64
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;168.3;Reihe 5;12.5;11;;;;8.6
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;168.3;Reihe 6;16;14.2;;;;10.8
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;168.3;Reihe 7;17.5;17.5;;;;11.7
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;168.3;Reihe 8;22.2;22.2;;;;14.5
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;88.9;Reihe 1;;;;;;
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;88.9;Reihe 2;6.3;3.2;;;;3.79
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;88.9;Reihe 3;7.1;4;;;;4.25
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;88.9;Reihe 4;8;5.6;;;;4.76
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;88.9;Reihe 5;12.5;8;;;;7.21
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;88.9;Reihe 6;16;8.8;;;;9
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;88.9;Reihe 7;17.5;11;;;;9.73
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;219.1;88.9;Reihe 8;22.2;16;;;;11.9
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;26.9;21.3;Reihe 1;;;;;;
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;26.9;21.3;Reihe 2;2.3;2;;;;0.05
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;26.9;21.3;Reihe 3;2.6;2.6;;;;0.05
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;26.9;21.3;Reihe 4;3.2;3.2;;;;0.06
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;26.9;21.3;Reihe 5;4;4;;;;0.08
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;26.9;21.3;Reihe 6;;;;;;
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;26.9;21.3;Reihe 7;5.6;5;;;;0.1
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;26.9;21.3;Reihe 8;8;7.1;;;;0.12
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;114.3;Reihe 1;;;;;;
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;114.3;Reihe 2;6.3;3.6;;;;5.67
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;114.3;Reihe 3;8.8;4.5;;;;7.81
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;114.3;Reihe 4;10;6.3;;;;8.82
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;114.3;Reihe 5;12.5;8.8;;;;10.9
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;114.3;Reihe 6;16;11;;;;13.6
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;114.3;Reihe 7;22.2;14.2;;;;18.3
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;114.3;Reihe 8;30;17.5;;;;23.6
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;139.7;Reihe 1;;;;;;
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;139.7;Reihe 2;6.3;4;;;;5.9
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;139.7;Reihe 3;8.8;5;;;;8.14
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;139.7;Reihe 4;10;6.3;;;;9.2
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;139.7;Reihe 5;12.5;10;;;;11.4
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;139.7;Reihe 6;16;12.5;;;;14.3
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;139.7;Reihe 7;22.2;16;;;;19.2
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;139.7;Reihe 8;30;20;;;;24.8
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;168.3;Reihe 1;5;4;;;;4.93
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;168.3;Reihe 2;6.3;4.5;;;;6.17
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;168.3;Reihe 3;8.8;5.6;;;;8.52
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;168.3;Reihe 4;10;7.1;;;;9.63
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;168.3;Reihe 5;12.5;11;;;;11.9
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;168.3;Reihe 6;16;14.2;;;;15
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;168.3;Reihe 7;22.2;17.5;;;;20.1
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;168.3;Reihe 8;30;22.2;;;;26.1
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;219.1;Reihe 1;5;4.5;;;;5.35
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;219.1;Reihe 2;6.3;6.3;;;;6.7
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;219.1;Reihe 3;8.8;7.1;;;;9.26
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;219.1;Reihe 4;10;8;;;;10.5
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;219.1;Reihe 5;12.5;12.5;;;;13
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;219.1;Reihe 6;16;16;;;;16.3
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;219.1;Reihe 7;22.2;17.5;;;;22
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;273;219.1;Reihe 8;30;22.2;;;;28.8
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;139.7;Reihe 1;;;;;;
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;139.7;Reihe 2;7.1;4;;;;8.76
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;139.7;Reihe 3;8.8;5;;;;10.8
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;139.7;Reihe 4;10;6.3;;;;12.2
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;139.7;Reihe 5;12.5;10;;;;15.1
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;139.7;Reihe 6;17.5;12.5;;;;20.6
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;139.7;Reihe 7;25;16;;;;28.4
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;139.7;Reihe 8;32;20;;;;35.1
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;168.3;Reihe 1;5.6;4;;;;7.21
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;168.3;Reihe 2;7.1;4.5;;;;9.09
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;168.3;Reihe 3;8.8;5.6;;;;11.2
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;168.3;Reihe 4;10;7.1;;;;12.7
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;168.3;Reihe 5;12.5;11;;;;15.6
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;168.3;Reihe 6;17.5;14.2;;;;21.4
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;168.3;Reihe 7;25;17.5;;;;29.6
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;168.3;Reihe 8;32;22.2;;;;36.7
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;219.1;Reihe 1;5.6;4.5;;;;7.69
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;219.1;Reihe 2;7.1;6.3;;;;9.7
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;219.1;Reihe 3;8.8;7.1;;;;11.9
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;219.1;Reihe 4;10;8;;;;13.5
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;219.1;Reihe 5;12.5;12.5;;;;16.7
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;219.1;Reihe 6;17.5;16;;;;23
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;219.1;Reihe 7;25;17.5;;;;31.8
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;219.1;Reihe 8;32;22.2;;;;39.6
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;273;Reihe 1;5.6;5;;;;8.27
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;273;Reihe 2;7.1;6.3;;;;10.4
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;273;Reihe 3;8.8;8.8;;;;12.8
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;273;Reihe 4;10;10;;;;14.5
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;273;Reihe 5;12.5;12.5;;;;18
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;273;Reihe 6;17.5;16;;;;24.8
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;273;Reihe 7;25;22.2;;;;34.5
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;323.9;273;Reihe 8;32;30;;;;43
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;33.7;21.3;Reihe 1;;;;;;
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;33.7;21.3;Reihe 2;2.6;2;;;;0.08
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;33.7;21.3;Reihe 3;3.2;2.6;;;;0.1
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;33.7;21.3;Reihe 4;4;3.2;;;;0.12
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;33.7;21.3;Reihe 5;4.5;4;;;;0.13
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;33.7;21.3;Reihe 6;;;;;;
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;33.7;21.3;Reihe 7;6.3;5;;;;0.17
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;33.7;21.3;Reihe 8;8.8;7.1;;;;0.21
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;33.7;26.9;Reihe 1;;;;;;
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;33.7;26.9;Reihe 2;2.6;2.3;;;;0.09
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;33.7;26.9;Reihe 3;3.2;2.6;;;;0.11
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;33.7;26.9;Reihe 4;4;3.2;;;;0.13
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;33.7;26.9;Reihe 5;4.5;4;;;;0.15
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;33.7;26.9;Reihe 6;5.6;4.5;;;;0.17
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;33.7;26.9;Reihe 7;6.3;5.6;;;;0.19
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;33.7;26.9;Reihe 8;8.8;8;;;;0.24
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;168.3;Reihe 1;5.6;4;;;;12.1
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;168.3;Reihe 2;8;4.5;;;;17.2
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;168.3;Reihe 3;10;5.6;;;;21.3
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;168.3;Reihe 4;12.5;7.1;;;;26.4
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;168.3;Reihe 5;16;11;;;;33.3
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;168.3;Reihe 6;20;14.2;;;;40.9
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;168.3;Reihe 7;28;17.5;;;;55.4
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;168.3;Reihe 8;36;22.2;;;;68.8
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;219.1;Reihe 1;5.6;4.5;;;;13.1
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;219.1;Reihe 2;8;6.3;;;;18.6
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;219.1;Reihe 3;10;7.1;;;;23
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;219.1;Reihe 4;12.5;8;;;;28.5
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;219.1;Reihe 5;16;12.5;;;;36.1
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;219.1;Reihe 6;20;16;;;;44.4
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;219.1;Reihe 7;28;17.5;;;;60.3
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;219.1;Reihe 8;36;22.2;;;;75.1
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;273;Reihe 1;5.6;5;;;;14.2
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;273;Reihe 2;8;6.3;;;;20.1
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;273;Reihe 3;10;8.8;;;;21.9
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;273;Reihe 4;12.5;10;;;;30.9
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;273;Reihe 5;16;12.5;;;;39.1
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;273;Reihe 6;20;16;;;;48.2
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;273;Reihe 7;28;22.2;;;;65.7
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;273;Reihe 8;36;30;;;;82.1
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;323.9;Reihe 1;5.6;5.6;;;;15.2
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;323.9;Reihe 2;8;7.1;;;;21.6
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;323.9;Reihe 3;10;8.8;;;;26.8
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;323.9;Reihe 4;12.5;10;;;;33.3
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;323.9;Reihe 5;16;12.5;;;;42.2
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;323.9;Reihe 6;20;17.5;;;;52.1
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;323.9;Reihe 7;28;25;;;;71.1
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;355.6;323.9;Reihe 8;36;32;;;;89
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;219.1;Reihe 1;6.3;4.5;;;;17.5
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;219.1;Reihe 2;8.8;6.3;;;;24.3
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;219.1;Reihe 3;10;7.1;;;;27.5
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;219.1;Reihe 4;12.5;8;;;;34
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;219.1;Reihe 5;17.5;12.5;;;;46.9
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;219.1;Reihe 6;22.2;16;;;;58.5
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;219.1;Reihe 7;30;17.5;;;;76.9
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;219.1;Reihe 8;40;22.2;;;;99
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;273;Reihe 1;6.3;5;;;;18.7
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;273;Reihe 2;8.8;6.3;;;;26
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;273;Reihe 3;10;8.8;;;;29.4
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;273;Reihe 4;12.5;10;;;;36.5
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;273;Reihe 5;17.5;12.5;;;;50.3
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;273;Reihe 6;22.2;16;;;;62.9
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;273;Reihe 7;30;22.2;;;;82.9
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;273;Reihe 8;40;30;;;;107
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;323.9;Reihe 1;6.3;5.6;;;;20
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;323.9;Reihe 2;8.8;7.1;;;;27.7
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;323.9;Reihe 3;10;8.8;;;;31.4
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;323.9;Reihe 4;12.5;10;;;;38.9
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;323.9;Reihe 5;17.5;12.5;;;;53.7
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;323.9;Reihe 6;22.2;17.5;;;;67.2
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;323.9;Reihe 7;30;25;;;;88.8
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;323.9;Reihe 8;40;32;;;;115
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;355.6;Reihe 1;6.3;5.6;;;;20.8
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;355.6;Reihe 2;8.8;8;;;;28.8
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;355.6;Reihe 3;10;10;;;;32.6
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;355.6;Reihe 4;12.5;12.5;;;;40.5
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;355.6;Reihe 5;17.5;16;;;;55.9
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;355.6;Reihe 6;22.2;20;;;;70
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;355.6;Reihe 7;30;28;;;;92.6
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;406.4;355.6;Reihe 8;40;36;;;;120
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;42.4;21.3;Reihe 1;;;;;;
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;42.4;21.3;Reihe 2;2.6;2;;;;0.1
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;42.4;21.3;Reihe 3;3.6;2.6;;;;0.13
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;42.4;21.3;Reihe 4;4;3.2;;;;0.14
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;42.4;21.3;Reihe 5;5;4;;;;0.17
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;42.4;21.3;Reihe 6;;;;;;
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;42.4;21.3;Reihe 7;8;5;;;;0.25
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;42.4;21.3;Reihe 8;10;7.1;;;;0.28
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;42.4;26.9;Reihe 1;;;;;;
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;42.4;26.9;Reihe 2;2.6;2.3;;;;0.11
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;42.4;26.9;Reihe 3;3.6;2.6;;;;0.14
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;42.4;26.9;Reihe 4;4;3.2;;;;0.16
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;42.4;26.9;Reihe 5;5;4;;;;0.19
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;42.4;26.9;Reihe 6;6.3;4.5;;;;0.23
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;42.4;26.9;Reihe 7;8;5.6;;;;0.27
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;42.4;26.9;Reihe 8;10;8;;;;0.31
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;42.4;33.7;Reihe 1;;;;;;
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;42.4;33.7;Reihe 2;2.6;2.6;;;;0.12
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;42.4;33.7;Reihe 3;3.6;3.2;;;;0.16
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;42.4;33.7;Reihe 4;4;4;;;;0.17
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;42.4;33.7;Reihe 5;5;4.5;;;;0.21
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;42.4;33.7;Reihe 6;6.3;5.6;;;;0.25
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;42.4;33.7;Reihe 7;8;6.3;;;;0.33
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;42.4;33.7;Reihe 8;10;8.8;;;;0.35
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;457;273;Reihe 1;6.3;5;;;;21.8
4000;DIN EN 10253-2;N;Reduzierung;Konzentrisch;B;457;273;Reihe 2;10;6.3;;;;34.3
